module	fit	confidence	path	line	class	method	field	fieldLine	fieldType	fieldMods	paramCount	sync	assignmentsTotal	nullAssignments	rationale	signature	context
java.base	Cached Method	high	src/java.base/share/classes/java/util/GregorianCalendar.java	2969	java.util.GregorianCalendar		jcal	2973	return		0	True	1	0	synchronized lazy path; returns cached field		
java.base	Cached Method	high	src/java.base/share/classes/java/util/GregorianCalendar.java	3267	java.util.GregorianCalendar		gdate	553	BaseCalendar.Date	private transient	0	False	4	0	cache/lazy naming or comment		3269:cachedFixedDate = Long.MIN_VALUE;
java.base	Cached Method	high	src/java.base/share/classes/java/util/JapaneseImperialCalendar.java	2363	java.util.JapaneseImperialCalendar		jdate	319	LocalGregorianCalendar.Date	private transient	0	False	3	0	cache/lazy naming or comment		2365:cachedFixedDate = Long.MIN_VALUE;
java.base	Lazy Constant	high	src/java.base/share/classes/java/util/ListResourceBundle.java	165	java.util.ListResourceBundle		lookup	207	Map<String,Object>	private volatile	0	True	1	0	synchronized lazy path; volatile backing field; returns cached field		
java.base	Lazy Constant	high	src/java.base/share/classes/java/util/PropertyPermission.java	334	java.util.PropertyPermission		actions	337	return		0	True	1	0	synchronized lazy path; returns cached field		
java.base	Cached Method	high	src/java.base/share/classes/java/util/TimeZone.java	306	java.util.TimeZone		ID	827	String	private	0	False	1	0	cache/lazy naming or comment		310:this.zoneId = null;   // invalidate cache
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/CompletableFuture.java	269	java.util.concurrent.CompletableFuture		RESULT	3029	VarHandle	final private static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/CompletableFuture.java	276	java.util.concurrent.CompletableFuture		STACK	3030	VarHandle	final private static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/CompletableFuture.java	296	java.util.concurrent.CompletableFuture		RESULT	3029	VarHandle	final private static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/CompletableFuture.java	306	java.util.concurrent.CompletableFuture		RESULT	3029	VarHandle	final private static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/CompletableFuture.java	364	java.util.concurrent.CompletableFuture		RESULT	3029	VarHandle	final private static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/CompletableFuture.java	391	java.util.concurrent.CompletableFuture		RESULT	3029	VarHandle	final private static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/CompletableFuture.java	421	java.util.concurrent.CompletableFuture		RESULT	3029	VarHandle	final private static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/ConcurrentLinkedQueue.java	209	java.util.concurrent.ConcurrentLinkedQueue		ITEM	1060	VarHandle	final static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/ConcurrentLinkedQueue.java	316	java.util.concurrent.ConcurrentLinkedQueue		NEXT	1061	VarHandle	final static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/ForkJoinPool.java	1314	java.util.concurrent.ForkJoinPool		a	3682	Consumer<? super ForkJoinTask<V>>		0	False	16	0	cache/lazy naming or comment		1318:} catch (OutOfMemoryError ex) {
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/LinkedTransferQueue.java	371	java.util.concurrent.LinkedTransferQueue		ITEM	487	VarHandle	final static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/atomic/Striped64.java	182	java.util.concurrent.atomic.Striped64		BASE	374	VarHandle	final private static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/java/util/concurrent/atomic/Striped64.java	189	java.util.concurrent.atomic.Striped64		CELLSBUSY	375	VarHandle	final private static	0	False	1	0	static backing field; returns cached field; CAS publication		
java.base	Cached Method	high	src/java.base/share/classes/javax/crypto/CryptoPermissions.java	473	javax.crypto.CryptoPermissions		permset	461	Enumeration<Permission>	private	0	True	2	0	synchronized lazy path; returns cached field		
java.base	Lazy Constant	high	src/java.base/share/classes/javax/net/ServerSocketFactory.java	73	javax.net.ServerSocketFactory		theFactory	84	return		0	True	1	0	synchronized lazy path; returns cached field		
java.base	Lazy Constant	high	src/java.base/share/classes/javax/net/SocketFactory.java	93	javax.net.SocketFactory		theFactory	104	return		0	True	1	0	synchronized lazy path; returns cached field		
java.base	Cached Method	high	src/java.base/share/classes/javax/security/auth/SubjectDomainCombiner.java	200	javax.security.auth.SubjectDomainCombiner		subjectPd	194	ProtectionDomain		0	False	3	0	cache/lazy naming or comment		198:subjectPd = cachedPDs.getValue(pd);
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/classfile/impl/AbstractPoolEntry.java	981	jdk.internal.classfile.impl.AbstractPoolEntry		cache	1064	var		0	False	3	0	returns cached field; cache/lazy naming or comment		980:var cache = this.sym; | 981:if (cache != null) | 982:return cache;
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/classfile/impl/AbstractPoolEntry.java	1020	jdk.internal.classfile.impl.AbstractPoolEntry		cache	1064	var		0	False	3	0	returns cached field; cache/lazy naming or comment		1019:var cache = this.sym; | 1020:if (cache != null) | 1021:return cache;
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/constant/MethodTypeDescImpl.java	285	jdk.internal.constant.MethodTypeDescImpl		desc	314	return		0	False	4	0	returns cached field; cache/lazy naming or comment		284:var desc = this.cachedDescriptorString;
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/foreign/abi/SoftReferenceCache.java	46	jdk.internal.foreign.abi.SoftReferenceCache		ref	42	SoftReference<V>	private volatile	0	True	1	0	synchronized lazy path; volatile backing field; cache/lazy naming or comment		
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/foreign/abi/SoftReferenceCache.java	48	jdk.internal.foreign.abi.SoftReferenceCache		ref	42	SoftReference<V>	private volatile	0	True	1	0	synchronized lazy path; volatile backing field; cache/lazy naming or comment		
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/icu/text/BidiBase.java	3609	jdk.internal.icu.text.BidiBase		isolates	1132	Isolate[]		0	False	1	0	cache/lazy naming or comment		3607:/* allocate isolate memory */
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/jimage/BasicImageReader.java	145	jdk.internal.jimage.BasicImageReader		headerBuffer	141	ByteBuffer		0	False	2	0	cache/lazy naming or comment		144:// If no memory map then read header from image file
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/jimage/ImageReader.java	451	jdk.internal.jimage.ImageReader		node	463	return		0	True	6	0	synchronized lazy path; returns cached field; cache/lazy naming or comment		"449:// as all ""/packages/xxx"" subdirectories are already cached. | 453:node = buildAndCacheModulesNode(name); | 455:node = buildAndCacheLinkNode(name);"
java.base	Lazy Constant	high	src/java.base/share/classes/jdk/internal/jrtfs/JrtFileSystemProvider.java	206	jdk.internal.jrtfs.JrtFileSystemProvider		fs	218	return		0	True	3	0	synchronized lazy path; returns cached field		
java.base	Lazy Constant	high	src/java.base/share/classes/jdk/internal/jrtfs/JrtFileSystemProvider.java	209	jdk.internal.jrtfs.JrtFileSystemProvider		fs	218	return		0	True	3	0	synchronized lazy path; returns cached field		
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/lang/LazyConstantImpl.java	85	jdk.internal.lang.LazyConstantImpl		t	119	return		0	True	5	0	synchronized lazy path; returns cached field; cache/lazy naming or comment		
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/lang/LazyConstantImpl.java	93	jdk.internal.lang.LazyConstantImpl		t	119	return		0	True	5	0	synchronized lazy path; returns cached field; cache/lazy naming or comment		
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/lang/LazyConstantImpl.java	132	jdk.internal.lang.LazyConstantImpl		t	119	return		0	False	5	0	returns cached field; cache/lazy naming or comment		
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/logger/LazyLoggers.java	169	jdk.internal.logger.LazyLoggers		wrapped	168	Logger		0	True	3	0	synchronized lazy path; returns cached field; cache/lazy naming or comment		
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/logger/LazyLoggers.java	341	jdk.internal.logger.LazyLoggers		prov	349	return		0	False	2	0	returns cached field; cache/lazy naming or comment		343:// getLoggerFinder() twice - since LoggerFinder already caches
java.base	Lazy Constant	high	src/java.base/share/classes/jdk/internal/logger/LoggerFinderLoader.java	63	jdk.internal.logger.LoggerFinderLoader		service	85	return		0	True	2	0	synchronized lazy path; returns cached field		
java.base	Lazy Constant	high	src/java.base/share/classes/jdk/internal/logger/LoggerFinderLoader.java	67	jdk.internal.logger.LoggerFinderLoader		service	85	return		0	True	2	0	synchronized lazy path; returns cached field		
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/logger/LoggerFinderLoader.java	133	jdk.internal.logger.LoggerFinderLoader		loadedService	121	LoggerFinder	private	0	False	1	0	cache/lazy naming or comment		136:return LazyLoggers.makeLazyLogger(name, module, isLoadingThread);
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/math/FDBigInteger.java	61	jdk.internal.math.FDBigInteger		caches	60	Object[]		0	False	2	0	cache/lazy naming or comment		60:Object[] caches = archivedCaches; | 61:if (caches == null) {
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/math/FDBigInteger.java	954	jdk.internal.math.FDBigInteger		p5	962	return		0	False	2	0	returns cached field; cache/lazy naming or comment		953:FDBigInteger p5 = LARGE_POW_5_CACHE[e - MAX_FIVE_POW]; | 957:? POW_5_CACHE[ep] | 958:: LARGE_POW_5_CACHE[ep - MAX_FIVE_POW])
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/misc/VM.java	243	jdk.internal.misc.VM		savedProps	231	Map<String, String>	private static	0	False	1	0	static backing field; cache/lazy naming or comment		247:// Set the maximum amount of direct memory.  This value is controlled
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/module/SystemModuleFinders.java	178	jdk.internal.module.SystemModuleFinders		finder	199	return		0	False	3	0	returns cached field; cache/lazy naming or comment		177:ModuleFinder finder = cachedSystemModuleFinder;
java.base	Cached Method	high	src/java.base/share/classes/jdk/internal/module/SystemModuleFinders.java	194	jdk.internal.module.SystemModuleFinders		finder	199	return		0	False	3	0	returns cached field; cache/lazy naming or comment		198:cachedSystemModuleFinder = finder;
java.base	Lazy Constant	high	src/java.base/share/classes/sun/net/dns/ResolverConfiguration.java	55	sun.net.dns.ResolverConfiguration		provider	58	return		0	True	1	0	synchronized lazy path; returns cached field		
java.base	Cached Method	high	src/java.base/share/classes/sun/net/www/MimeEntry.java	150	sun.net.www.MimeEntry		fileExtensions	145	return		0	True	2	0	synchronized lazy path; returns cached field		
java.base	Cached Method	high	src/java.base/share/classes/sun/net/www/protocol/file/FileURLConnection.java	238	sun.net.www.protocol.file.FileURLConnection		is	259	return		0	True	2	0	synchronized lazy path; returns cached field		
java.base	Cached Method	high	src/java.base/share/classes/sun/net/www/protocol/https/AbstractDelegateHttpsURLConnection.java	232	sun.net.www.protocol.https.AbstractDelegateHttpsURLConnection		session	333	return		0	False	6	0	returns cached field; cache/lazy naming or comment		228:return ((SecureCacheResponse)cachedResponse).getCipherSuite();
java.base	Cached Method	high	src/java.base/share/classes/sun/net/www/protocol/https/AbstractDelegateHttpsURLConnection.java	296	sun.net.www.protocol.https.AbstractDelegateHttpsURLConnection		session	333	return		0	False	6	0	returns cached field; cache/lazy naming or comment		292:return ((SecureCacheResponse)cachedResponse).getPeerPrincipal();
java.base	Cached Method	high	src/java.base/share/classes/sun/net/www/protocol/https/AbstractDelegateHttpsURLConnection.java	313	sun.net.www.protocol.https.AbstractDelegateHttpsURLConnection		session	333	return		0	False	6	0	returns cached field; cache/lazy naming or comment		309:return ((SecureCacheResponse)cachedResponse).getLocalPrincipal();
java.base	Lazy Constant	high	src/java.base/share/classes/sun/net/www/protocol/jrt/JavaRuntimeURLConnection.java	86	sun.net.www.protocol.jrt.JavaRuntimeURLConnection		resourceNode	97	return		0	True	1	0	synchronized lazy path; returns cached field; cache/lazy naming or comment		82:* Finds and caches the resource node associated with this URL and marks the
java.base	Cached Method	high	src/java.base/share/classes/sun/net/www/protocol/mailto/MailToURLConnection.java	66	sun.net.www.protocol.mailto.MailToURLConnection		str	81	return		0	True	3	0	synchronized lazy path; returns cached field		
java.base	Cached Method	high	src/java.base/share/classes/sun/net/www/protocol/mailto/MailToURLConnection.java	68	sun.net.www.protocol.mailto.MailToURLConnection		str	81	return		0	True	3	0	synchronized lazy path; returns cached field		
